codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra;provincia;distancia_km;costa
08279;Terrassa;Vallès Occidental;2014;440,8583910;NA;NA;NA;1094,60;1297;1,54202004626060e+02;5,93677717810332e+03;15476;79,1;557,343098609355;19565,1074589128;34,1839021194107;98514,0;6,36559834582579;28,9789320486175;Barcelona;28;0
08281;Teià;Maresme;2014;798,4180310;NA;NA;NA;2046,00;23;0,00000000000000e+00;2,60869565217391e+01;20924;79,1;1009,378041719343;26452,5916561315;45,7896022366660;184140,0;8,80042057000000;40,0632864081452;Barcelona;22;0
08282;Tiana;Maresme;2014;744,1691586;NA;NA;NA;2644,50;37;0,00000000000000e+00;4,05405405405405e+01;21263;79,1;940,795396500000;26881,1630847029;41,9979772525043;238005,0;11,19338757466021;50,9570978716593;Barcelona;17;0
08283;Tona;Osona;2014;417,0522119;NA;NA;NA;1456,10;63;0,00000000000000e+00;9,36507936507936e+01;16140;79,1;527,246791276865;20404,5512010114;31,0075993977695;131049,0;8,11951672862453;36,9635202793963;Barcelona;61;0
08284;Tordera;Maresme;2014;390,8912996;NA;NA;NA;1180,60;207;0,00000000000000e+00;7,92270531400966e+01;12668;79,1;494,173577200000;16015,1706700379;37,0279096558257;106254,0;8,38759077991790;38,1839082609161;Barcelona;65;0
08285;Torelló;Osona;2014;348,4495355;NA;NA;NA;1094,20;82;0,00000000000000e+00;1,34146341463415e+01;15712;79,1;440,517743994943;19863,4639696587;26,6127445646640;98478,0;6,26769348268839;28,5332271483156;Barcelona;82;0
08289;Torrelles de Llobregat;Baix Llobregat;2014;577,3134284;NA;NA;NA;1561,50;17;0,00000000000000e+00;3,52941176470588e+01;17520;79,1;729,852627560051;22149,1782553729;39,5420156438356;140535,0;8,02140411000000;36,5168695851995;Barcelona;25;0
08291;Vacarisses;Vallès Occidental;2014;574,4492652;NA;NA;NA;1279,80;34;0,00000000000000e+00;0,00000000000000e+00;15356;79,1;726,231687989886;19413,4007585335;44,8905390883043;115182,0;7,50078145350352;34,1467721090421;Barcelona;42;0
08295;Vallirana;Baix Llobregat;2014;588,1971230;NA;NA;NA;1277,30;54;3,70370370370370e+00;5,00000000000000e+01;16454;79,1;743,612039190898;20801,5170670038;42,8975657955512;114957,0;6,98656861553422;31,8058548722814;Barcelona;28;0
08298;Vic;Osona;2014;425,5524005;NA;NA;NA;1193,70;265;1,13207547169811e+00;2,41509433962264e+01;15581;79,1;537,992920986094;19697,8508217446;32,7747179641871;107433,0;6,89512868236955;31,3895811041687;Barcelona;70;0
08300;Viladecavalls;Vallès Occidental;2014;0,0000000;NA;NA;NA;1300,10;39;0,00000000000000e+00;1,53846153846154e+01;17179;79,1;0,000000000000;21718,0783800000;0,0000000000000;117009,0;6,81116479422551;31,0073414973202;Barcelona;32;0
08301;Viladecans;Baix Llobregat;2014;592,6147827;NA;NA;NA;1674,80;307;0,00000000000000e+00;4,23452768729642e+00;16541;79,1;749,196943994943;20911,5044247788;42,9924272559096;150732,0;9,11262922435161;41,4845940209056;Barcelona;18;1
08302;Vilanova del Camí;Anoia;2014;331,4277138;NA;NA;NA;716,60;32;0,00000000000000e+00;3,43750000000000e+01;12705;79,1;418,998373957016;16061,9469026549;31,3036801700118;64494,0;5,07626918536009;23,1093530900000;Barcelona;64;0
08305;Vilafranca del Penedès;Alt Penedès;2014;403,8973644;NA;NA;NA;1172,40;219;1,36986301400000e+00;4,52054794520548e+01;15301;79,1;510,616137041719;19343,8685208597;31,6761543219397;105516,0;6,89601986798249;31,3936381630525;Barcelona;48;0
08307;Vilanova i la Geltrú;Garraf;2014;493,0760069;NA;NA;NA;1599,80;414;2,41545893719807e-01;3,88888888888889e+01;15265;79,1;623,357783691530;19298,3565107459;38,7612976272519;143982,0;9,43216508352440;42,9392582090941;Barcelona;45;1
08902;Vilanova del Vallès;Vallès Oriental;2014;674,1927759;NA;NA;NA;994,50;43;0,00000000000000e+00;8,83720930232558e+01;18061;79,1;852,329678800000;22833,1226295828;44,7943818769725;89505,0;4,95570566413820;22,5604962631960;Barcelona;30;0
08904;Badia del Vallès;Vallès Occidental;2014;0,0000000;NA;NA;NA;1123,60;22;0,00000000000000e+00;0,00000000000000e+00;12047;79,1;0,000000000000;15230,0884955752;0,0000000000000;101124,0;8,39412301800000;38,2136458092822;Barcelona;20;0
17008;Anglès;Selva;2014;321,1440029;NA;NA;NA;945,60;23;1,30434782608696e+01;4,78260869565217e+01;13907;79,1;405,997475200000;17581,5423514539;27,7107070885166;85104,0;6,11950816100000;27,8586240500000;Girona;101;0
17009;Arbúcies;Selva;2014;318,3254000;NA;NA;NA;868,50;40;2,50000000000000e+00;4,75000000000000e+01;13068;79,1;402,434134007585;16520,8596713022;29,2309825528007;78165,0;5,98140495867769;27,2299190800261;Girona;78;0
17015;Banyoles;Pla de l'Estany;2014;388,8124400;NA;NA;NA;1030,80;105;4,76190476190476e+00;5,14285714285714e+01;14954;79,1;491,545436156764;18905,1833122630;31,2006772769827;92772,0;6,20382506352815;28,2424707294613;Girona;118;0
17020;Bescanó;Gironès;2014;0,0000000;NA;NA;NA;NA;NA;NA;NA;16176;79,1;0,000000000000;20450,0632111252;0,0000000000000;NA;NA;NA;Girona;98;0
17022;Bisbal d'Empordà, la;Baix Empordà;2014;339,1033668;NA;NA;NA;794,90;40;2,50000000000000e+00;2,00000000000000e+01;12204;79,1;428,702107206068;15428,5714285714;33,3434972271386;71541,0;5,86209439528024;26,6867662573784;Girona;120;0
17023;Blanes;Selva;2014;418,3526283;NA;NA;NA;1753,70;319;0,00000000000000e+00;5,01567398119122e+00;13023;79,1;528,890806953224;16463,9696586599;38,5489636765722;157833,0;12,11955770559779;55,1734212762768;Girona;70;1
17033;Caldes de Malavella;Selva;2014;502,8653923;NA;NA;NA;2231,50;60;0,00000000000000e+00;6,50000000000000e+01;15174;79,1;635,733745006321;19183,3122629583;39,7679234717280;200835,0;13,23546856465006;60,2535258006214;Girona;85;0
17034;Calonge i Sant Antoni;Baix Empordà;2014;470,3189101;NA;NA;NA;1817,00;286;0,00000000000000e+00;3,42657342657343e+01;13454;79,1;594,587749810367;17008,8495575221;41,9490628898469;163530,0;12,15474951687231;55,3336294848673;Girona;112;1
17044;Cassà de la Selva;Gironès;2014;427,0005428;NA;NA;NA;887,30;61;1,96721311475410e+01;9,01639344300000e+01;15198;79,1;539,823695069532;19213,6536030341;33,7150053533360;79857,0;5,25444137386498;23,9204692558912;Girona;96;0
17047;Castelló d'Empúries;Alt Empordà;2014;455,8776768;NA;NA;NA;1942,20;368;0,00000000000000e+00;2,36413043478261e+01;9850;79,1;576,330817699115;12452,5916561315;55,5383971736041;174798,0;17,74598984771574;80,7873519493471;Girona;142;1
17048;Castell d'Aro, Platja d'Aro i s'Agaró;Baix Empordà;2014;484,3349028;NA;NA;NA;1936,50;339;0,00000000000000e+00;2,65486725663717e+00;11951;79,1;612,307083185841;15108,7231352718;48,6320712375533;174285,0;14,58329846874738;66,3894252215365;Girona;107;1
17049;Celrà;Gironès;2014;477,8116771;NA;NA;NA;1272,30;24;4,16666666666667e+00;7,91666666666667e+01;15140;79,1;604,060274462705;19140,3286978508;37,8714671413474;114507,0;7,56321003963012;34,4309737907961;Girona;109;0
17062;Escala, l';Alt Empordà;2014;463,4770796;NA;NA;NA;1748,80;356;0,00000000000000e+00;6,46067415730337e+00;12126;79,1;585,938153729456;15329,9620733249;45,8661137654626;157392,0;12,97971301335972;59,0892169109850;Girona;140;1
17066;Figueres;Alt Empordà;2014;404,6971730;NA;NA;NA;1101,40;289;3,46020761245675e-01;4,56747404844291e+01;12009;79,1;511,627273072061;15182,0480404551;40,4393877591806;99126,0;8,25430926804897;37,5771536926956;Girona;138;0
17079;Girona;Gironès;2014;466,0231408;NA;NA;NA;1508,50;543;5,70902394100000e+00;5,17495395948435e+01;15848;79,1;589,156941592920;20035,3982300885;35,2869616961131;135765,0;8,56669611307420;38,9992725043238;Girona;102;0
17089;Llagostera;Gironès;2014;363,5089172;NA;NA;NA;1380,30;74;0,00000000000000e+00;8,51351351351351e+01;13337;79,1;459,556153223767;16860,9355246523;32,7068081757517;124227,0;9,31446352253130;42,4034302550304;Girona;90;0
17092;Llançà;Alt Empordà;2014;419,9907688;NA;NA;NA;NA;NA;NA;NA;13513;79,1;530,961781036663;17083,4386900000;37,2965975401465;NA;NA;NA;Girona;160;1
17095;Lloret de Mar;Selva;2014;437,4858543;NA;NA;NA;2009,80;400;0,00000000000000e+00;1,25000000000000e+00;10104;79,1;553,079461820480;12773,7041719343;51,9579399406176;180882,0;17,90201900237530;81,4976635374868;Girona;75;1
17103;Maçanet de la Selva;Selva;2014;465,0386418;NA;NA;NA;1057,30;48;0,00000000000000e+00;5,00000000000000e+01;12914;79,1;587,912315802781;16326,1694058154;43,2125112405142;95157,0;7,36851479015022;33,5446375662421;Girona;78;0
17114;Olot;Garrotxa;2014;348,3637011;NA;NA;NA;1128,30;194;5,15463917525773e+00;6,75257732000000e+01;14953;79,1;440,409230214918;18903,9190900000;27,9566937283488;101547,0;6,79107871330168;30,9159010477988;Girona;112;0
17117;Palafrugell;Baix Empordà;2014;393,9763352;NA;NA;NA;2107,40;247;0,00000000000000e+00;1,21457489878543e+01;11763;79,1;498,073748672566;14871,0493046776;40,1914139454221;189666,0;16,12394797245600;73,4031221048759;Girona;122;1
17118;Palamós;Baix Empordà;2014;447,8170728;NA;NA;NA;1738,40;149;0,00000000000000e+00;3,35570469798658e+01;13620;79,1;566,140420733249;17218,7104930468;39,4552487048458;156456,0;11,48722466960352;52,2947702702500;Girona;115;1
17141;Puigcerdà;Cerdanya;2014;442,9185628;NA;NA;NA;1632,10;56;1,78571428571429e+00;3,92857142857143e+01;12191;79,1;559,947614159292;15412,1365360303;43,5979226773850;146889,0;12,04897055204659;54,8520782987377;Girona;151;0
17147;Ripoll;Ripollès;2014;333,9886378;NA;NA;NA;1099,20;60;0,00000000000000e+00;5,83333333333333e+01;15909;79,1;422,235951706700;20112,5158027813;25,1924297793702;98928,0;6,21836696209693;28,3086716845937;Girona;102;0
17152;Roses;Alt Empordà;2014;444,4166276;NA;NA;NA;2062,00;652;0,00000000000000e+00;4,29447852760736e+00;11178;79,1;561,841501390645;14131,4791400000;47,7097828878154;185580,0;16,60225442834139;75,5805781000000;Girona;150;1
17155;Salt;Gironès;2014;376,1993650;NA;NA;NA;853,40;257;1,12840466926070e+01;3,57976653696498e+01;10981;79,1;475,599702907712;13882,4273072061;41,1109405336490;76806,0;6,99444495036882;31,8417113243483;Girona;100;0
17160;Sant Feliu de Guíxols;Baix Empordà;2014;433,8696673;NA;NA;NA;1720,10;300;0,00000000000000e+00;0,00000000000000e+00;13116;79,1;548,507796839444;16581,5423514539;39,6953035041171;154809,0;11,80306495882891;53,7326106400685;Girona;105;1
17164;Sant Hilari Sacalm;Selva;2014;309,5101071;NA;NA;NA;1003,70;15;0,00000000000000e+00;5,33333333333333e+01;14127;79,1;391,289642351454;17859,6713021492;26,2909413548524;90333,0;6,39435124230198;29,1098275572433;Girona;95;0
17180;Santa Coloma de Farners;Selva;2014;393,5368809;NA;NA;NA;1000,70;65;1,53846153846154e+00;5,38461538461538e+01;13645;79,1;497,518180657396;17250,3160556258;34,6093262792232;90063,0;6,60043972200000;30,0480306468052;Girona;90;0
17181;Santa Cristina d'Aro;Baix Empordà;2014;0,0000000;NA;NA;NA;1590,20;62;0,00000000000000e+00;0,00000000000000e+00;13871;79,1;0,000000000000;17536,0303413401;0,0000000000000;143118,0;10,31778530747603;46,9709810568929;Girona;101;1
17186;Sarrià de Ter;Gironès;2014;0,0000000;NA;NA;NA;NA;NA;NA;NA;16601;79,1;0,000000000000;20987,3577749684;0,0000000000000;NA;NA;NA;Girona;106;0
17193;Sils;Selva;2014;446,1195416;NA;NA;NA;930,30;82;0,00000000000000e+00;7,31707317073171e+01;14178;79,1;563,994363590392;17924,1466498104;37,7587424121879;83727,0;5,90541684299619;26,8839886079472;Girona;80;0
17199;Torroella de Montgrí;Baix Empordà;2014;434,2075323;NA;NA;NA;1470,40;176;0,00000000000000e+00;3,06818181818182e+01;12853;79,1;548,934933375474;16249,0518331226;40,5390989465495;132336,0;10,29611763790555;46,8723405379624;Girona;135;1
17202;Tossa de Mar;Selva;2014;459,3831224;NA;NA;NA;1653,20;171;0,00000000000000e+00;2,92397660818713e+00;12899;79,1;580,762480910240;16307,2060682680;42,7366266300000;148788,0;11,53484766260950;52,5115705500000;Girona;87;1
17213;Vidreres;Selva;2014;519,4141151;NA;NA;NA;1107,80;62;0,00000000000000e+00;5,80645161290323e+01;14233;79,1;656,655012768647;17993,6788900000;43,7923795489356;99702,0;7,00498840722265;31,8897096590100;Girona;82;0
17221;Vilafant;Alt Empordà;2014;0,0000000;NA;NA;NA;1157,50;11;0,00000000000000e+00;9,09090909090909e+00;14341;79,1;0,000000000000;18130,2149178255;0,0000000000000;104175,0;7,26413778676522;33,0694687094895;Girona;136;0
25003;Agramunt;Urgell;2014;320,0155321;NA;NA;NA;492,30;13;2,30769230769231e+01;3,07692307692308e+01;13882;79,1;404,570837041719;17549,9367888748;27,6630628526149;44307,0;3,19168707679009;14,5299275722292;Lleida;112;0
25011;Alcarràs;Segrià;2014;340,9929204;NA;NA;NA;620,00;75;1,33333333333333e+00;6,26666666666667e+01;12136;79,1;431,090923388116;15342,6042983565;33,7171641793012;55800,0;4,59789057350033;20,9315686064010;Lleida;165;0
25019;Almacelles;Segrià;2014;292,4711931;NA;NA;NA;784,30;46;0,00000000000000e+00;3,47826086956522e+01;12772;79,1;369,748663843236;16146,6498103666;27,4792852896962;70587,0;5,52669902912621;25,1599027958199;Lleida;170;0
25023;Alpicat;Segrià;2014;0,0000000;NA;NA;NA;932,80;19;0,00000000000000e+00;1,57894736842105e+01;16664;79,1;0,000000000000;21067,0037926675;0,0000000000000;83952,0;5,03792606817091;22,9347987830897;Lleida;160;0
25040;Balaguer;Noguera;2014;294,1420818;NA;NA;NA;870,70;89;0,00000000000000e+00;1,57303370786517e+01;12522;79,1;371,861038938053;15830,5941845765;28,1880289218975;78363,0;6,25802587446095;28,4892160520014;Lleida;145;0
25050;Bellpuig;Urgell;2014;327,1377967;NA;NA;NA;NA;NA;NA;NA;12905;79,1;413,574964222503;16314,7914032870;30,4196323936459;NA;NA;NA;Lleida;123;0
25058;Borges Blanques, les;Garrigues;2014;290,8181176;NA;NA;NA;615,50;29;3,44827586206897e+00;5,86206896551724e+01;13770;79,1;367,658808596713;17408,3438685209;25,3436268061002;55395,0;4,02287581699346;18,3138549759625;Lleida;125;0
25072;Cervera;Segarra;2014;274,0126338;NA;NA;NA;1068,40;34;0,00000000000000e+00;2,35294117647059e+01;13219;79,1;346,412937800253;16711,7572692794;24,8744353249111;96156,0;7,27407519479537;33,1147080501453;Lleida;102;0
25110;Guissona;Segarra;2014;333,9160395;NA;NA;NA;867,60;22;4,54545454545455e+00;3,18181818181818e+01;14479;79,1;422,144171302149;18304,6776232617;27,6745111817114;78084,0;5,39291387526763;24,5508554333950;Lleida;110;0
25120;Lleida;Segrià;2014;375,1912968;NA;NA;NA;995,40;704;8,80681818181818e+00;4,09090909090909e+01;14646;79,1;474,325280404551;18515,8027812895;30,7407863006964;89586,0;6,11675542810324;27,8460924298265;Lleida;155;0
25137;Mollerussa;Pla d'Urgell;2014;319,4464645;NA;NA;NA;628,10;88;1,13636363636364e+00;1,36363636363636e+01;12684;79,1;403,851408975980;16035,3982300885;30,2219928571429;56529,0;4,45671712393567;20,2888865552021;Lleida;135;0
25203;Seu d'Urgell, la;Alt Urgell;2014;350,2762480;NA;NA;NA;1142,80;34;2,94117647058824e+01;4,11764705882353e+01;12772;79,1;442,827115044248;16146,6498103666;32,9103897275290;102852,0;8,05292828061384;36,6603811233749;Lleida;180;0
25207;Solsona;Solsonès;2014;289,2976968;NA;NA;NA;792,00;49;0,00000000000000e+00;3,06122448979592e+01;13340;79,1;365,736658407080;16864,7281921618;26,0237808215892;71280,0;5,34332833583208;24,3251208048759;Lleida;115;0
25217;Tàrrega;Urgell;2014;295,9773973;NA;NA;NA;854,50;78;0,00000000000000e+00;2,05128205128205e+01;13160;79,1;374,181286093553;16637,1681415929;26,9888204224924;76905,0;5,84384498480243;26,6036871189482;Lleida;100;0
25234;Tremp;Pallars Jussà;2014;281,4811471;NA;NA;NA;617,90;39;0,00000000000000e+00;0,00000000000000e+00;14331;79,1;355,854800379267;18117,5726927939;23,5697004061126;55611,0;3,88046891354407;17,6655577100000;Lleida;190;0
25243;Vielha e Mijaran;Val d'Aran;2014;528,1275100;NA;NA;NA;1726,20;79;1,26582278481013e+00;3,29113924050633e+01;13597;79,1;667,670682680152;17189,6333754741;46,6097677428845;155358,0;11,42590277267044;52,0156067120463;Lleida;280;0
43004;Alcanar;Montsià;2014;0,0000000;NA;NA;NA;931,10;76;1,31578947368421e+00;3,42105263157895e+01;11470;79,1;0,000000000000;14500,6321112516;0,0000000000000;83799,0;7,30592850915432;33,2597179898529;Tarragona;190;1
43005;Alcover;Alt Camp;2014;396,9807577;NA;NA;NA;1238,90;8;0,00000000000000e+00;2,50000000000000e+01;14526;79,1;501,872007206068;18364,0960809102;32,7947755225114;111501,0;7,67596034696407;34,9442615200000;Tarragona;105;0
43012;Altafulla;Tarragonès;2014;508,5728793;NA;NA;NA;NA;NA;NA;NA;16548;79,1;642,949278508218;20920,3539823009;36,8798317113851;NA;NA;NA;Tarragona;88;1
43013;Ametlla de Mar, l';Baix Ebre;2014;340,8518407;NA;NA;NA;1709,20;98;0,00000000000000e+00;7,14285714285714e+00;10714;79,1;430,912567256637;13544,8799000000;38,1764241963786;153828,0;14,35766287100989;65,3622352702774;Tarragona;144;1
43014;Amposta;Montsià;2014;275,6575394;NA;NA;NA;658,50;162;1,23456790123457e+00;2,83950617283951e+01;11587;79,1;348,492464475348;14648,5461441214;28,5482909536550;59265,0;5,11478380944162;23,2846881635836;Tarragona;168;0
43016;Arboç, l';Baix Penedès;2014;350,3092132;NA;NA;NA;686,60;31;7,74193548387097e+01;8,38709677419355e+01;12318;79,1;442,868790400000;15572,6927939317;34,1265672868972;61794,0;5,01656113000000;22,8375364274887;Tarragona;60;0
43037;Calafell;Baix Penedès;2014;436,3707740;NA;NA;NA;1326,40;489;1,22699386503067e+00;6,03271983640082e+01;13323;79,1;551,669752212389;16843,2364096081;39,3038301283495;119376,0;8,96014411168656;40,7904164309475;Tarragona;62;1
43038;Cambrils;Baix Camp;2014;460,6061887;NA;NA;NA;1780,50;518;0,00000000000000e+00;1,15830115830116e+00;14220;79,1;582,308708849558;17977,2439949431;38,8697205654008;160245,0;11,26898734177215;51,3012604100000;Tarragona;115;1
43043;Catllar, el;Tarragonès;2014;0,0000000;NA;NA;NA;NA;NA;NA;NA;16827;79,1;0,000000000000;21273,0720606827;0,0000000000000;NA;NA;NA;Tarragona;92;0
43044;Sénia, la;Montsià;2014;0,0000000;NA;NA;NA;406,10;13;7,69230769230769e+00;5,38461538461538e+01;10572;79,1;0,000000000000;13365,3603034134;0,0000000000000;36549,0;3,45715096481271;15,7384329717905;Tarragona;195;0
43047;Constantí;Tarragonès;2014;294,8726075;NA;NA;NA;697,10;24;0,00000000000000e+00;5,00000000000000e+01;11470;79,1;372,784585967130;14500,6321112516;30,8497932868352;62739,0;5,46983435047951;24,9010304056777;Tarragona;95;0
43051;Cunit;Baix Penedès;2014;443,4568181;NA;NA;NA;1338,90;155;0,00000000000000e+00;4,06451612903226e+01;13840;79,1;560,628088621998;17496,8394400000;38,4500131300578;120501,0;8,70671965317919;39,6367196747960;Tarragona;55;1
43086;Montblanc;Conca de Barberà;2014;345,9560692;NA;NA;NA;557,70;12;0,00000000000000e+00;4,16666666666667e+01;15243;79,1;437,365447787611;19270,5436156764;27,2352740956505;50193,0;3,29285573705963;14,9904906759825;Tarragona;114;0
43092;Mont-roig del Camp;Baix Camp;2014;399,9102354;NA;NA;NA;1376,70;303;0,00000000000000e+00;6,93069306930693e+00;12251;79,1;505,575518836915;15487,9898862200;39,1716825140805;123903,0;10,11370500367317;46,0419200425041;Tarragona;120;1
43093;Móra d'Ebre;Ribera d'Ebre;2014;301,5116983;NA;NA;NA;570,00;46;0,00000000000000e+00;7,17391304347826e+01;14583;79,1;381,177873957016;18436,1567635904;24,8106725612014;51300,0;3,51779469245011;16,0145092126881;Tarragona;150;0
43100;Pallaresos, els;Tarragonès;2014;0,0000000;NA;NA;NA;NA;NA;NA;NA;16725;79,1;0,000000000000;21144,1213653603;0,0000000000000;NA;NA;NA;Tarragona;95;0
43123;Reus;Baix Camp;2014;373,8444304;NA;NA;NA;1011,40;629;5,24642289348172e+00;3,17965023847377e+01;13911;79,1;472,622541592920;17586,5992400000;32,2488186672417;91026,0;6,54345481992668;29,7886109503277;Tarragona;108;0
43129;Riudoms;Baix Camp;2014;406,8823412;NA;NA;NA;901,00;16;0,00000000000000e+00;6,25000000000000e+01;13105;79,1;514,389811883692;16567,6359039191;37,2574444400000;81090,0;6,18771461274323;28,1691290523392;Tarragona;115;0
43131;Roda de Berà;Tarragonès;2014;402,8162342;NA;NA;NA;1321,00;110;9,09090909090909e-01;6,27272727272727e+01;13654;79,1;509,249347914033;17261,6940581542;35,4020419686539;118890,0;8,70733850886187;39,6395369700000;Tarragona;75;1
43133;Roquetes;Baix Ebre;2014;317,1594459;NA;NA;NA;689,50;41;0,00000000000000e+00;1,46341463414634e+01;12663;79,1;400,960108596713;16008,8495575221;30,0553845913291;62055,0;4,90049751243781;22,3091650937225;Tarragona;178;0
43136;Ràpita, la;Montsià;2014;243,8763098;NA;NA;NA;900,30;174;5,74712643678161e-01;2,35632183908046e+01;11263;79,1;308,313918836915;14238,9380530973;25,9834477279588;81027,0;7,19408683299299;32,7505667431665;Tarragona;180;1
43145;Selva del Camp, la;Baix Camp;2014;387,6153738;NA;NA;NA;1111,10;20;0,00000000000000e+00;0,00000000000000e+00;14401;79,1;490,032078128951;18206,0682680152;32,2990381612388;99999,0;6,94389278522325;31,6115762012888;Tarragona;116;0
43148;Tarragona;Tarragonès;2014;429,7670684;NA;NA;NA;1279,70;819;7,32600732600733e-01;2,02686202686203e+01;15433;79,1;543,321198988622;19510,7458912769;33,4167357014190;115173,0;7,46277457396488;33,9737485000000;Tarragona;98;1
43153;Torredembarra;Tarragonès;2014;419,8540522;NA;NA;NA;1366,30;206;4,85436893203883e-01;7,03883495100000e+01;13183;79,1;530,788940800000;16666,2452591656;38,2177700553743;122967,0;9,32769475840097;42,4636645117893;Tarragona;84;1
43155;Tortosa;Baix Ebre;2014;317,6984584;NA;NA;NA;715,10;178;0,00000000000000e+00;1,46067415730337e+01;13281;79,1;401,641540328698;16790,1390644753;28,7055304630675;64359,0;4,84594533544161;22,0608202022617;Tarragona;175;0
43156;Ulldecona;Montsià;2014;0,0000000;NA;NA;NA;588,20;57;0,00000000000000e+00;4,56140350877193e+01;10475;79,1;0,000000000000;13242,7307206068;0,0000000000000;52938,0;5,05374701670644;23,0068225218882;Tarragona;198;0
43161;Valls;Alt Camp;2014;372,0321473;NA;NA;NA;1333,70;55;0,00000000000000e+00;4,90909090909091e+01;14705;79,1;470,331412515803;18590,3919089760;30,3596447983679;120033,0;8,16273376402584;37,1602627479277;Tarragona;101;0
43162;Vandellòs i l'Hospitalet de l'Infant;Baix Camp;2014;395,1904762;NA;NA;NA;1110,60;150;0,00000000000000e+00;1,26666666666667e+01;14142;79,1;499,608693046776;17878,6346396966;33,5333454560882;99954,0;7,06788290199406;32,1760323600000;Tarragona;132;1
43163;Vendrell, el;Baix Penedès;2014;373,5317938;NA;NA;NA;1145,20;500;0,00000000000000e+00;1,72000000000000e+01;13398;79,1;472,227299367889;16938,0530973451;33,4556017733990;103068,0;7,69278996865204;35,0208771673504;Tarragona;65;1
43171;Vila-seca;Tarragonès;2014;422,5837561;NA;NA;NA;1791,20;243;8,23045267000000e-01;3,95061728395062e+01;13081;79,1;534,239893900000;16537,2945638432;38,7661881599266;161208,0;12,32382845348215;56,1033492737513;Tarragona;106;1
43901;Deltebre;Baix Ebre;2014;282,5822224;NA;NA;NA;848,00;82;0,00000000000000e+00;6,09756097560976e+01;11152;79,1;357,246804600000;14098,6093552465;30,4069823242468;76320,0;6,84361549497848;31,1550710000000;Tarragona;170;1
43905;Salou;Tarragonès;2014;438,3198485;NA;NA;NA;1592,10;575;6,26086956521739e+00;4,83478260869565e+01;11704;79,1;554,133816055626;14796,4601769912;44,9405176179084;143289,0;12,24273752563226;55,7341886135500;Tarragona;110;1
43907;Canonja, la;Tarragonès;2014;394,0411303;NA;NA;NA;NA;NA;NA;NA;12916;79,1;498,155664096081;16328,6978508217;36,6095816320842;NA;NA;NA;Tarragona;100;0
08001;Abrera;Baix Llobregat;2013;522,1471966;NA;NA;NA;1376,80;36;0,00000000000000e+00;8,33333333333333e+00;16463;79,0;660,945818481013;20839,2405063291;38,0596875369009;123912,0;7,52669622790500;34,2647472695277;Barcelona;35;0
08003;Alella;Maresme;2013;923,9093913;NA;NA;NA;2310,50;26;0,00000000000000e+00;2,30769230769231e+01;21789;79,0;1169,505558607595;27581,0126582278;50,8830726311442;207945,0;9,54357703428335;43,4464531615631;Barcelona;18;0
08005;Ametlla del Vallès, l';Vallès Oriental;2013;708,1815909;NA;NA;NA;1312,00;40;0,00000000000000e+00;9,00000000000000e+01;19125;79,0;896,432393544304;24208,8607594937;44,4349233505882;118080,0;6,17411764705882;28,1072298367071;Barcelona;35;0
08006;Arenys de Mar;Maresme;2013;544,0889132;NA;NA;NA;1546,00;64;1,56250000000000e+00;3,12500000000000e+01;15208;79,0;688,720143291139;19250,6329113924;42,9317922041031;139140,0;9,14913203577065;41,6507704600000;Barcelona;40;1
08007;Arenys de Munt;Maresme;2013;486,5531394;NA;NA;NA;1338,70;30;0,00000000000000e+00;3,66666666666667e+01;15468;79,0;615,890049873418;19579,7468354430;37,7465585259891;120483,0;7,78917765709853;35,4596752381783;Barcelona;45;0
08009;Argentona;Maresme;2013;595,0007653;NA;NA;NA;1357,90;48;0,00000000000000e+00;4,58333333333333e+01;16207;79,0;753,165525696203;20515,1898734177;44,0550946109706;122211,0;7,54063059171963;34,3281824660619;Barcelona;35;0
08010;Artés;Bages;2013;314,8469510;NA;NA;NA;1353,80;28;0,00000000000000e+00;4,64285714285714e+01;14931;79,0;398,540444303797;18900,0000000000;25,3041551900000;121842,0;8,16033755274262;37,1493541700000;Barcelona;72;0
08015;Badalona;Barcelonès;2013;541,1459864;NA;NA;NA;1786,90;840;2,85714285714286e+00;2,11904761904762e+01;15224;79,0;684,994919493671;19270,8860759494;42,6547020283762;160821,0;10,56364950078823;48,0902602454478;Barcelona;10;1
08019;Barcelona;Barcelonès;2013;681,5566748;NA;NA;NA;2719,00;8908;9,76650202065559e+02;9,89223170184104e+02;19474;79,0;862,729968101266;24650,6329113924;41,9979464804355;244710,0;12,56598541645271;57,2057515608238;Barcelona;0;1
08020;Begues;Baix Llobregat;2013;793,7899101;NA;NA;NA;1795,80;23;0,00000000000000e+00;0,00000000000000e+00;19480;79,0;1004,797354556962;24658,2278481013;48,8987624291581;161622,0;8,29681724800000;37,7706682390009;Barcelona;32;0
08022;Berga;Berguedà;2013;324,1060726;NA;NA;NA;1044,60;103;0,00000000000000e+00;2,91262135922330e+00;15564;79,0;410,260851392405;19701,2658227848;24,9889030531997;94014,0;6,04047802600000;27,4988450029396;Barcelona;108;0
