codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra
08041;Canovelles;Vallès Oriental;2013;433,6422277;;;;2270,2;135;5,185185185185185;85,18518518518519;13498;79;548,9142122784809;17086,07594936709;38,55168715661579;204317,99999999997;15,136909171729142;68,90969843
08043;Canyelles;Garraf;2013;0;;;;;;;;15478;79;0;19592,40506329114;0;;;
08044;Capellades;Anoia;2013;338,24325;;;;821,1;30;0;10;15571;79;428,15601265822784;19710,12658227848;26,06716973861666;73899;4,745937961595273;21,60554377204928
08046;Cardedeu;Vallès Oriental;2013;509,0818922;;;;1760,4;84;0;1,1904761904761905;16167;79;644,4074584810127;20464,556962025315;37,78674278715903;158436;9,799962887363147;44,61363146
08051;Castellar del Vallès;Vallès Occidental;2013;521,1294196;;;;1466,3;111;0;29,72972972972973;16246;79;659,6574932;20564,556962025315;38,492878463621814;131967;8,123045672780993;36,97958554574799
08054;Castellbisbal;Vallès Occidental;2013;546,2536297;;;;1691,1;36;0;5,555555555555555;16155;79;691,4602907594937;20449,367088607592;40,57594278;152199;9,421169916;42,88920349582916
08056;Castelldefels;Baix Llobregat;2013;694,0694177;;;;2560,6;262;0;0;17307;79;878,5688832;21907,59493670886;48,12407125671694;230454;13,315652626105043;60,61855801629829
08067;Centelles;Osona;2013;415,3717219;;;;1646,5;38;2,631578947368421;97,36842105263158;15798;79;525,7869897468354;19997,468354430377;31,551213209266997;148185;9,379984808;42,70171123
08068;Cervelló;Baix Llobregat;2013;650,1175193;;;;1469,7;45;4,444444444444445;44,44444444444444;18056;79;822,9335687341772;22855,696202531646;43,20674696278246;132273;7,325708905626938;33,349766832732065
08072;Corbera de Llobregat;Baix Llobregat;2013;541,8437249;;;;1273,9;56;0;48,214285714285715;16710;79;685,8781327848101;21151,898734177215;38,91157808976661;114651,00000000001;6,861220825852784;31,23521800795511
08073;Cornellà de Llobregat;Baix Llobregat;2013;532,5749776;;;;1555,3;290;0,3448275862068966;0,6896551724137931;15519;79;674,1455412658228;19644,303797468354;41,18113107287841;139977;9,019717765;41,061621236331064
08074;Cubelles;Garraf;2013;545,4225625;;;;1531,5;120;0;15;16046;79;690,4083069620253;20311,39240506329;40,7894226;137835;8,589991275084133;39,10532206640307
08075;Dosrius;Maresme;2013;674,1690044;;;;2030,3;23;0;34,78260869565217;16174;79;853,3784865822784;20473,417721518985;50,018721731173486;182727;11,297576357116359;51,43140986606984
08076;Esparreguera;Baix Llobregat;2013;474,5771007;;;;1331,3;84;0;63,095238095238095;15679;79;600,7305072151898;19846,835443037973;36,32199252758467;119817;7,641877670769819;34,78910256571606
08077;Esplugues de Llobregat;Baix Llobregat;2013;671,4226682;;;;2470,6;290;6,206896551724138;12,068965517241379;18375;79;849,9021116455696;23259,493670886073;43,84801098;222354;12,100897959183673;55,08847411278918
08086;Franqueses del Vallès, les;Vallès Oriental;2013;500,7578264;;;;1978,9;92;4,3478260869565215;94,56521739130434;14994;79;633,8706663291139;18979,74683544304;40,07665677470988;178101;11,878151260504202;54,074435668261955
08088;Garriga, la;Vallès Oriental;2013;548,1097395;;;;1605,2;66;0;86,36363636363636;16492;79;693,8097968354431;20875,949367088608;39,88186317002183;144468;8,759883579917537;39,87874466
08089;Gavà;Baix Llobregat;2013;657,783665;;;;2363,1;232;3,8793103448275863;42,241379310344826;17044;79;832,6375506329114;21574,683544303796;46,31192197;212679;12,478232809199719;56,80626408069702
08091;Gelida;Alt Penedès;2013;424,9716242;;;;1230,7;39;0;20,51282051282051;15601;79;537,9387648101266;19748,101265822785;32,68802955;110763;7,099737196333568;32,321046757608784
08092;Gironella;Berguedà;2013;0;;;;;;;;15359;79;0;19441,772151898735;0;;;
08096;Granollers;Vallès Oriental;2013;489,4381924;;;;1469,1;313;0,9584664536741214;25,559105431309902;15491;79;619,5420156962025;19608,86075949367;37,91400367180944;132219;8,535213995223033;38,85595241021924
08101;Hospitalet de Llobregat, l';Barcelonès;2013;515,6487447;;;;1825,2;1.442;3675,4507628294036;30859,91678224688;15057;79;652,7199299999999;19059,493670886077;41,09573578003586;164268;10,909742976688584;49,66582608792084
08102;Igualada;Anoia;2013;353,4350864;;;;1118,1;159;2,515723270440252;20,754716981132077;15056;79;447,3861853164557;19058,227848101265;28,169640255047817;100628,99999999999;6,6836477151965985;30,426829098098484
08105;Llagosta, la;Vallès Oriental;2013;493,1055161;;;;1032,8;32;3,125;37,5;14557;79;624,1841975949367;18426,58227848101;40,648939982139176;92952;6,385381603352339;29,068993916240366
08106;Llinars del Vallès;Vallès Oriental;2013;500,0334939;;;;1680,4;18;0;0;15264;79;632,9537897468354;19321,518987341773;39,31080926886793;151236;9,908018867924529;45,105548592817655
08107;Lliçà d'Amunt;Vallès Oriental;2013;632,5641205;;;;1259,2;64;0;95,3125;16451;79;800,7140765822784;20824,050632911392;46,14169014649565;113328;6,888821348246307;31,360867415834058
08108;Lliçà de Vall;Vallès Oriental;2013;0;;;;1976,3;18;0;94,44444444444444;18289;79;0;23150,632911392404;0;177867;9,725354037946307;44,27397999422985
08110;Malgrat de Mar;Maresme;2013;475,018527;;;;1449,7;103;0;72,81553398058253;13797;79;601,2892746835442;17464,556962025315;41,31494037834312;130473;9,456621005;43,05059204380295
08112;Manlleu;Osona;2013;358,4068799;;;;763,7;85;2,3529411764705883;10,588235294117647;14147;79;453,67959481012656;17907,59493670886;30,401375265427298;68733;4,8584858980702625;22,117910218395924
08113;Manresa;Bages;2013;352,5666224;;;;986,3;538;2,416356877;99,25650557620817;15008;79;446,28686379746836;18997,468354430377;28,190294968017053;88767;5,914645522;26,926001512071217
08114;Martorell;Baix Llobregat;2013;448,3736628;;;;1277,2;109;0;24,770642201834864;14543;79;567,5615984810127;18408,86075949367;36,99707043663618;114948;7,904008801485251;35,98243582555186
08118;Masnou, el;Maresme;2013;665,738106;;;;2179,5;74;0;25,675675675675674;18420;79;842,7064632911392;23316,45569620253;43,37056065;196155;10,649022801302932;48,47891610150003
08119;Masquefa;Anoia;2013;497,2894754;;;;1206,5;19;0;26,31578947368421;14712;79;629,4803486075949;18622,78481012658;40,56194742251224;108585;7,380709624796085;33,60015368041512
08120;Matadepera;Vallès Occidental;2013;825,3017358;;;;1703,4;37;0;13,513513513513514;21175;79;1044,6857415189872;26803,79746835443;46,770346302715474;153306;7,239952774498229;32,95936816763865
08121;Mataró;Maresme;2013;496,4489931;;;;1355,9;597;0,16750418760469013;18,257956448911223;13840;79;628,4164469620252;17518,98734177215;43,044710384393056;122031,00000000001;8,817268786127169;40,13998671077447
08123;Molins de Rei;Baix Llobregat;2013;571,0867487;;;;1814,2;88;1,1363636363636365;32,95454545454545;18512;79;722,8946186075949;23432,91139240506;37,019452162921354;163278;8,820116681071736;40,15295154920704
08124;Mollet del Vallès;Vallès Oriental;2013;484,2631338;;;;1298,2;287;4,181184668989547;41,11498257839721;15213;79;612,9913086075949;19256,962025316454;38,19863015578781;116838;7,680141983829619;34,96329811934757
08125;Montcada i Reixac;Vallès Occidental;2013;513,6232439;;;;1605,8;126;2,380952380952381;53,96825396825397;15300;79;650,1560049367089;19367,088607594935;40,28417599215687;144522;9,445882352941176;43,001705098879754
08126;Montgat;Maresme;2013;670,4739579;;;;1707,2;36;5,555555555555555;27,77777777777778;18407;79;848,7012125316455;23300;43,709933692616936;153648;8,347259194871516;38,00030159914196
08135;Montmeló;Vallès Oriental;2013;476,9865462;;;;1307,8;25;4;96;15954;79;603,7804382278481;20194,936708860758;35,87713773599098;117702;7,377585558480632;33,58593159153163
08136;Montornès del Vallès;Vallès Oriental;2013;506,010321;;;;1652;86;11,627906976744185;93,02325581395348;14790;79;640,5193937;18721,518987341773;41,055604137931034;148680;10,052738336713995;45,76437364339787
08138;Moià;Moianès;2013;413,5878046;;;;1464,1;33;0;60,60606060606061;14353;79;523,5288665822785;18168,354430379746;34,57851080052951;131769;9,180589423813837;41,79397797748493
08140;Navarcles;Bages;2013;330,1891774;;;;1314;28;0;35,714285714285715;15495;79;417,9609840506329;19613,92405063291;25,571281889641817;118260;7,632139399806389;34,744769782340654
08141;Navàs;Bages;2013;324,2145918;;;;969,9;31;0;54,83870967741935;15149;79;410,3982174683544;19175,949367088608;25,68205889233613;87291;5,762162519;26,231833524346627
08147;Olesa de Montserrat;Baix Llobregat;2013;466,4760788;;;;1251,4;98;0;57,14285714285714;15368;79;590,4760491;19453,164556962023;36,42447257678293;112626,00000000001;7,328604893284749;33,362950609808465
08155;Palafolls;Maresme;2013;425,3860854;;;;1446,5;43;0;81,39534884;13659;79;538,4633992405063;17289,87341772152;37,37193809795739;130185;9,531078409839667;43,389554066022086
08156;Palau-solità i Plegamans;Vallès Occidental;2013;581,0709658;;;;1857,1;58;0;43,103448275862064;16542;79;735,5328681012658;20939,24050632911;42,152409561117146;167139;10,103917301414581;45,997362226686256
08157;Pallejà;Baix Llobregat;2013;596,1769752;;;;1413;44;2,272727272727273;38,63636363636363;18045;79;754,6543989873418;22841,772151898735;39,64601663840399;127170;7,047381546134663;32,082701397589304
08159;Parets del Vallès;Vallès Oriental;2013;527,8803334;;;;1367,4;138;0;57,971014492753625;16341;79;668,2029536708861;20684,810126582277;38,76484915733432;123066,00000000001;7,531118046631174;34,28487728361843
08161;Piera;Anoia;2013;452,6084344;;;;1319,4;34;0;23,52941176470588;13826;79;572,9220688607595;17501,265822784808;39,28324325763055;118746,00000000001;8,588601186170983;39,09899378586019
08163;Pineda de Mar;Maresme;2013;451,7707608;;;;1532,2;226;0,8849557522123894;57,96460177;12973;79;571,8617225316456;16421,518987341773;41,788708314191005;137898;10,62961535496801;48,39056508749902
08167;Polinyà;Vallès Occidental;2013;533,6086826;;;;1456,4;25;12;84;15339;79;675,4540286075949;19416,45569620253;41,74525191472716;131076;8,545276745550558;38,90176236273607
08169;Prat de Llobregat, el;Baix Llobregat;2013;575,8036933;;;;1675,9;202;0,49504950495049505;5,9405940594059405;16459;79;728,8654346;20834,177215189873;41,98094853636308;150831;9,164043988091622;41,71865606
08172;Premià de Mar;Maresme;2013;588,6151383;;;;1722,3;123;0;0,8130081300813009;16755;79;745,0824535443038;21208,86075949367;42,156858606982986;155007;9,251387645478962;42,11628182754514
08180;Ripollet;Vallès Occidental;2013;505,1219408;;;;1748,1;134;1,4925373134328357;47,76119402985074;15123;79;639,3948617721519;19143,037974683542;40,08109032334855;157329;10,403292997421147;47,360248711233425
08181;Roca del Vallès, la;Vallès Oriental;2013;547,3641429;;;;1324,9;56;0;0;17029;79;692,8660036708861;21555,696202531646;38,571670179106235;119241,00000000001;7,002231487462565;31,877158978610293
08183;Roda de Ter;Osona;2013;387,9365;;;;1039,6;21;0;57,14285714285714;15133;79;491,05886075949365;19155,696202531646;30,762162162162166;93563,99999999999;6,182779356373487;28,14666165002891
08184;Rubí;Vallès Occidental;2013;493,4823978;;;;1256,8;333;0,9009009009009009;24,324324324324326;14877;79;624,6612630379747;18831,645569620254;39,80499276;113112;7,603145795523291;34,61277847
08187;Sabadell;Vallès Occidental;2013;492,5741873;;;;1501,2;1.278;3599,3740219092333;34037,55868544601;15854;79;623,5116294936709;20068,354430379746;37,28327392;135108;8,522013372;38,79585751543842
08191;Sallent;Bages;2013;302,7361031;;;;1126,3;28;0;25;16241;79;383,21025708860753;20558,227848101265;22,368285433162978;101367;6,241426020565236;28,41364640215441
08192;Santpedor;Bages;2013;418,0059123;;;;1476,7;73;0;61,64383561643836;16674;79;529,1214079746835;21106,32911392405;30,083189082403738;132903;7,970672903922274;36,28591939294839
08194;Sant Adrià de Besòs;Barcelonès;2013;550,6774305;;;;2007,8;180;22,22222222222222;23,333333333333332;14688;79;697,0600386;18592,40506329114;44,989986151960785;180702;12,302696078431373;56,00714564
08196;Sant Andreu de la Barca;Baix Llobregat;2013;534,5195783;;;;1371,7;118;0;33,89830508474576;15406;79;676,6070611392405;19501,265822784808;41,634654937037524;123453;8,013306503959496;36,48000581363447
08197;Sant Andreu de Llavaneres;Maresme;2013;680,4278322;;;;2005,1;49;0;46,93877551020408;18002;79;861,3010534177215;22787,341772151896;45,35681583379624;180459;10,02438617931341;45,63530247
08198;Sant Antoni de Vilamajor;Vallès Oriental;2013;535,6438019;;;;1153,2;63;0;1,5873015873015872;16918;79;678,0301289873418;21415,18987341772;37,99341307;103788;6,134767703038184;27,928092025626217
08200;Sant Boi de Llobregat;Baix Llobregat;2013;550,9350379;;;;1963,2;243;0,411522634;44,03292181069959;15310;79;697,3861239240506;19379,74683544304;43,182367438275634;176688;11,54069235793599;52,53817810448746
08202;Sant Celoni;Vallès Oriental;2013;443,9657967;;;;1273,6;81;1,2345679012345678;20,98765432098765;14652;79;561,9820211392405;18546,835443037973;36,36083511056511;114623,99999999999;7,823095823095822;35,614085267566054
08205;Sant Cugat del Vallès;Vallès Occidental;2013;868,6724452;;;;2658,9;607;6,919275123558484;53,87149917627677;20828;79;1099,585373670886;26364,556962025315;50,04834522;239301;11,489389283656616;52,30462452120145
08208;Sant Esteve Sesrovires;Baix Llobregat;2013;641,0296809;;;;1308,5;18;0;11,11111111111111;17303;79;811,4299758227847;21902,53164556962;44,456777268681726;117765;6,8060451944749465;30,984034884928434
08209;Sant Fost de Campsentelles;Vallès Oriental;2013;676,95189;;;;1300,2;27;0;55,55555555555556;17512;79;856,9011265822785;22167,088607594935;46,38774943;117018;6,682160804020101;30,420060041113555
08210;Sant Feliu de Codines;Vallès Oriental;2013;438,0383992;;;;1208,3;31;0;100;14452;79;554,4789863291139;18293,67088607595;36,371857115970116;108747;7,524702463326875;34,25567079861464
08211;Sant Feliu de Llobregat;Baix Llobregat;2013;597,6694795;;;;2109,7;177;0,5649717514124294;36,15819209039548;17604;79;756,5436449367088;22283,544303797466;40,74093248125426;189872,99999999997;10,785787321063394;49,10152681450538
08213;Sant Fruitós de Bages;Bages;2013;378,1837529;;;;1118,2;38;2,631578947368421;36,84210526315789;17396;79;478,71361126582275;22020,25316455696;26,087635288572088;100638;5,785123016785468;26,336359551534162
08214;Vilassar de Dalt;Maresme;2013;674,646572;;;;1521;28;0;0;18593;79;853,9830025316455;23535,44303797468;43,54197205399881;136890;7,362448233206045;33,517019998826804
08217;Sant Joan Despí;Baix Llobregat;2013;646,198492;;;;2330,9;75;0;10,666666666666668;18507;79;817,9727746835442;23426,58227848101;41,89972390987194;209781;11,335224509644998;51,602800392869085
08218;Sant Joan de Vilatorrada;Bages;2013;370,0845375;;;;1283,3;44;0;43,18181818181818;15263;79;468,4614398734177;19320,25316455696;29,096602568302433;115497;7,567123108170085;34,44878776
08219;Vilassar de Mar;Maresme;2013;693,9331873;;;;2270,1;82;0;3,6585365853658534;18731;79;878,3964396202531;23710,12658227848;44,456773517697926;204309;10,90753296673963;49,65576517539414
08221;Sant Just Desvern;Baix Llobregat;2013;824,1177622;;;;2746,3;90;2,2222222222222223;36,666666666666664;22154;79;1043,1870407594936;28043,037974683542;44,63940212331859;247167,00000000003;11,156766272456442;50,79038200766035
08230;Premià de Dalt;Maresme;2013;712,1535894;;;;1558,7;40;0;2,5;19160;79;901,4602397468354;24253,164556962023;44,602521256784975;140283;7,321659707724426;33,331333148340825
08231;Sant Pere de Ribes;Garraf;2013;558,2064389;;;;2098,5;153;0;19,607843137254903;14894;79;706,5904289873417;18853,164556962023;44,97433373707533;188865;12,680609641466363;57,72757016
08234;Sant Pere de Vilamajor;Vallès Oriental;2013;0;;;;;;;;16712;79;0;21154,430379746835;0;;;
08235;Sant Pol de Mar;Maresme;2013;468,7505934;;;;;;;;17119;79;593,3551815189874;21669,620253164558;32,85826929610374;;;
08238;Sant Quirze del Vallès;Vallès Occidental;2013;674,2102608;;;;2185,7;79;0;41,77215189873418;20667;79;853,4307098734178;26160,759493670885;39,147061158368416;196712,99999999997;9,518217448105675;43,33100545583312
08240;Sant Sadurní d'Anoia;Alt Penedès;2013;446,6666018;;;;1424,3;41;2,4390243902439024;43,90243902439025;16435;79;565,4007617721519;20803,79746835443;32,61332048433222;128187;7,799634925463949;35,50728120589926
08244;Santa Coloma de Cervelló;Baix Llobregat;2013;660,6794731;;;;1864,6;57;0;73,68421052631578;17819;79;836,3031305063291;22555,696202531646;44,492696993097255;167814;9,417700207643527;42,87340789425006
08245;Santa Coloma de Gramenet;Barcelonès;2013;481,1753068;;;;1768,5;319;0,9404388714733543;16,614420062695924;13534;79;609,0826668;17131,645569620254;42,66368909117777;159165;11,760381262006797;53,53829615734542
08248;Santa Eulàlia de Ronçana;Vallès Oriental;2013;582,4292439;;;;1414,9;24;0;95,83333333333334;15791;79;737,2522074683543;19988,607594936708;44,26034403647647;127341,00000000001;8,064150465455008;36,71146931874662
08250;Santa Margarida de Montbui;Anoia;2013;311,6594292;;;;815,9;41;0;12,195121951219512;10763;79;394,50560658227846;13624,050632911392;34,74786909226052;73431;6,822540183963579;31,059127147048184
08251;Santa Margarida i els Monjos;Alt Penedès;2013;358,8263782;;;;855,5;35;0;42,857142857142854;14875;79;454,2106053164557;18829,11392405063;28,94733807327732;76995;5,176134453781513;23,56398259230466
08252;Barberà del Vallès;Vallès Occidental;2013;542,9719709;;;;1398,4;178;3,3707865168539324;40,44943820224719;16102;79;687,3062922784809;20382,278481012658;40,464933864116254;125856,00000000001;7,816171904111291;35,582564620666545
08259;Santa Maria de Palautordera;Vallès Oriental;2013;497,111378;;;;1147,2;51;0;9,803921568627452;14797;79;629,2549088607594;18730,379746835442;40,314499804014325;103248;6,977630600797459;31,765165198250067
08260;Santa Perpètua de Mogoda;Vallès Occidental;2013;516,3110883;;;;1566;114;42,98245614035088;97,36842105263158;15712;79;653,5583396202532;19888,607594936708;39,43312792515275;140940;8,970213849;40,836258192526316
08262;Sant Vicenç de Castellet;Bages;2013;356,2728466;;;;987,6;59;0;66,10169491525424;13541;79;450,9782868;17140,506329113923;31,572809683184406;88884;6,564064692415626;29,882435923557328
08263;Sant Vicenç dels Horts;Baix Llobregat;2013;548,3743885;;;;1784,2;80;10;51,24999999999999;14652;79;694,1447955696202;18546,835443037973;44,91190733005733;160578;10,95945945945946;49,892156826626376
08264;Sant Vicenç de Montalt;Maresme;2013;964,3061603;;;;1886,2;50;0;50;20542;79;1220,6407092405063;26002,53164556962;56,33177842274364;169758;8,263947035342225;37,621028940287175
08266;Cerdanyola del Vallès;Vallès Occidental;2013;578,8022436;;;;1984,9;197;2,030456852791878;13,705583756345177;17463;79;732,6610678481012;22105,06329113924;39,773389012197214;178641;10,229685621027315;46,56991352350444
08267;Sentmenat;Vallès Occidental;2013;497,7998507;;;;1243,3;30;0;46,666666666666664;15368;79;630,1263932911392;19453,164556962023;38,87036835242061;111897;7,281168662155127;33,14700055
08270;Sitges;Garraf;2013;737,9144703;;;;3407,9;379;0;25,593667546174142;16991;79;934,0689497468353;21507,59493670886;52,115670905773634;306711;18,051380142428343;82,17761946513961
08274;Súria;Bages;2013;0;;;;596,4;25;4;40;16337;79;0;20679,74683544304;0;53676;3,285548142;14,95722337229591
08278;Taradell;Osona;2013;397,5128068;;;;2656,7;10;0;90;16289;79;503,1807681012658;20618,98734177215;29,284509065013204;239102,99999999997;14,67880164528209;66,82419661502874
08279;Terrassa;Vallès Occidental;2013;440,5250973;;;;1179,4;1.405;213,52313167259786;10889,67971530249;15084;79;557,6267054;19093,67088607595;35,045751575179004;106146,00000000001;7,036992840095467;32,03540755496406
08281;Teià;Maresme;2013;722,0865157;;;;1614,5;22;0;22,727272727272727;21489;79;914,0335641772151;27201,265822784808;40,323133642328635;145305;6,761831634789893;30,782755810734123
08282;Tiana;Maresme;2013;811,3186629;;;;2314,2;21;0;9,523809523809524;21170;79;1026,9856492405063;26797,468354430377;45,98877635710912;208277,99999999997;9,838356164;44,788414107956456
08283;Tona;Osona;2013;422,3906273;;;;1781,1;22;0;95,45454545454545;15889;79;534,6716801265823;20112,65823;31,900607512115297;160299;10,088677701554534;45,92798503623219
08284;Tordera;Maresme;2013;407,5261691;;;;1154,9;240;0;91,66666666666666;12565;79;515,8559102531646;15905,06329113924;38,92012757023478;103941,00000000001;8,272264226024673;37,65889235713002
08285;Torelló;Osona;2013;344,2481779;;;;928,3;31;0;19,35483870967742;15509;79;435,75718721518984;19631,645569620254;26,63600576955316;83547;5,387001096137727;24,52393792850144
08289;Torrelles de Llobregat;Baix Llobregat;2013;601,8267096;;;;1446,1;23;0;52,17391304347826;17430;79;761,8059615189873;22063,291139240504;41,43385264027539;130148,99999999999;7,466953528;33,992772894878165
08291;Vacarisses;Vallès Occidental;2013;539,2205796;;;;1295,2;44;0;0;14987;79;682,5576956962025;18970,886075949365;43,17506475745646;116568;7,777940882097818;35,40852062214688
08295;Vallirana;Baix Llobregat;2013;564,4020754;;;;1325,4;39;0;64,1025641;16172;79;714,4330068354429;20470,886075949365;41,879946232995295;119286,00000000001;7,376082117239674;33,579087282608285
08298;Vic;Osona;2013;425,9937256;;;;1052,4;359;24,79108635097493;53,20334262;15250;79;539,2325640506328;19303,79746835443;33,52081775213115;94716,00000000001;6,210885245901641;28,274611705711646
08300;Viladecavalls;Vallès Occidental;2013;0;;;;1442;38;0;5,263157894736842;17285;79;0;21879,74683544304;0;129780;7,508244142;34,18074546714012
08301;Viladecans;Baix Llobregat;2013;606,4241264;;;;1863,4;284;0;13,732394366197184;16169;79;767,6254764556961;20467,088607594935;45,00642907291731;167706;10,372070010513946;47,218108292252715
08302;Vilanova del Camí;Anoia;2013;331,1056289;;;;1287,8;65;0;7,6923076923076925;12467;79;419,1210492405063;15781,012658227848;31,87027790807732;115902;9,296703296703297;42,322578094797066
08305;Vilafranca del Penedès;Alt Penedès;2013;402,3706036;;;;1182,9;222;0,9009009009009009;35,585585585585584;15155;79;509,3298779746835;19183,54430379747;31,86042390762125;106461,00000000001;7,0248102936324655;31,979947381866285
08307;Vilanova i la Geltrú;Garraf;2013;501,8994359;;;;1693;248;0,8064516129032258;24,596774193548388;14895;79;635,3157416455696;18854,430379746835;40,43499987109768;152370;10,229607250755286;46,56955674843564
08902;Vilanova del Vallès;Vallès Oriental;2013;706,8117682;;;;1544,9;33;0;96,96969696969697;17969;79;894,6984407594936;22745,569620253165;47,202077012632856;139041;7,737826256330346;35,22590165200191
08904;Badia del Vallès;Vallès Occidental;2013;0;;;;;8;0;0;11807;79;0;14945,569620253164;0;;;
17008;Anglès;Selva;2013;348,1743435;;;;927,2;22;0;45,45454545454545;13704;79;440,7270170886076;17346,835443037973;30,48812114711033;83448;6,089316987740806;27,721180888823582
17009;Arbúcies;Selva;2013;309,3635892;;;;1214,2;35;0;40;12866;79;391,59947999999997;16286,075949367088;28,85405775221514;109278;8,493548888543447;38,66627499
17015;Banyoles;Pla de l'Estany;2013;391,6704016;;;;1226,2;132;6,0606060606060606;51,515151515151516;14707;79;495,7853184810126;18616,45569620253;31,957875971986134;110358;7,503773713197797;34,16039415769198
17020;Bescanó;Gironès;2013;0;;;;;;;;15743;79;0;19927,848101265823;0;;;
17022;Bisbal d'Empordà, la;Baix Empordà;2013;379,3329;;;;1030,1;46;0;45,65217391304348;12128;79;480,16822784810125;15351,898734177215;37,532938654353565;92708,99999999999;7,644211741424801;34,79972825575064
17023;Blanes;Selva;2013;423,2902413;;;;2094,1;341;0;22,58064516129032;12785;79;535,8104320253165;16183,544303797467;39,73001873758311;188469;14,74141572154869;67,10924272740347
17033;Caldes de Malavella;Selva;2013;566,7894491;;;;2032,6;63;0;57,14285714285714;14893;79;717,4549988607594;18851,898734177215;45,66892761162962;182934;12,283220304841201;55,91848357595593
17034;Calonge i Sant Antoni;Baix Empordà;2013;500,831925;;;;1805,9;242;0;45,867768595041326;13475;79;633,9644620253165;17056,962025316454;44,60098775510205;162531;12,061669758812616;54,90989053098215
17044;Cassà de la Selva;Gironès;2013;462,673881;;;;1248,8;41;9,756097561;97,56097561;15188;79;585,6631405063291;19225,31646;36,55574514090071;112392;7,400052673163024;33,68821152726406
17047;Castelló d'Empúries;Alt Empordà;2013;442,7692556;;;;2150,8;364;0;24,45054945054945;9439;79;560,4674121518988;11948,101265822785;56,290190350672745;193572,00000000003;20,507680898400256;93,35975330884253
17048;Castell d'Aro, Platja d'Aro i s'Agaró;Baix Empordà;2013;503,9837957;;;;2085,5;320;0;0,625;12071;79;637,9541717721519;15279,746835443037;50,10194307348189;187695;15,549250269240328;70,78685183691202
17049;Celrà;Gironès;2013;486,6385747;;;;1498,3;60;1,6666666666666667;100;15035;79;615,9981958227847;19031,645569620254;38,840458240106415;134847;8,968872630528766;40,830152389874215
17062;Escala, l';Alt Empordà;2013;484,7199375;;;;1837,6;308;0;15,259740259740258;12116;79;613,5695411392405;15336,708860759492;48,007917216903266;165384;13,650049521294157;62,140876010066826
17066;Figueres;Alt Empordà;2013;405,3179565;;;;1225;376;0,26595744680851063;54,78723404255319;12041;79;513,0607044303797;15241,772151898733;40,39378355618304;110250;9,156216261;41,683020894192204
17079;Girona;Gironès;2013;471,8046464;;;;1603,4;533;7,317073170731707;84,42776735459663;15607;79;597,2210713924051;19755,696202531646;36,27638724162235;144306;9,246235663484335;42,092827797298966
17089;Llagostera;Gironès;2013;386,4920844;;;;1175,8;44;2,272727272727273;100;13631;79;489,23048658227844;17254,430379746835;34,02468647054508;105822;7,763333577873964;35,34202191243892
17092;Llançà;Alt Empordà;2013;402,8402698;;;;;;;;13377;79;509,9243921518987;16932,91139240506;36,13727470733348;;;
17095;Lloret de Mar;Selva;2013;439,4641889;;;;2156;388;0;5,412371134020619;9525;79;556,2837834177215;12056,962025316456;55,365567105511815;194040;20,371653543307087;92,74049848536107
17103;Maçanet de la Selva;Selva;2013;460,3230779;;;;989,1;36;0;52,77777777777778;12526;79;582,6874403797468;15855,696202531644;44,09928895736867;89019;7,106737984991218;32,35291734820767
17114;Olot;Garrotxa;2013;347,4255356;;;;1106,7;215;17,674418604651162;93,48837209302326;14807;79;439,77915898734176;18743,037974683542;28,15632084;99603;6,7267508610792195;30,623053092726295
17117;Palafrugell;Baix Empordà;2013;414,4633676;;;;1628,9;254;0,7874015748031495;19,68503937007874;11735;79;524,6371741772152;14854,430379746835;42,38227874904133;146601;12,492628887942054;56,8718012
17118;Palamós;Baix Empordà;2013;476,5743531;;;;1810,7;144;0,6944444444444444;38,88888888888889;13691;79;603,2586748101265;17330,379746835442;41,77117987875246;162963;11,902928931414799;54,187234246279694
17141;Puigcerdà;Cerdanya;2013;436,2284609;;;;1942,8;71;0;50,70422535211267;12225;79;552,1879251898735;15474,683544303796;42,81997162208589;174852;14,30282208588957;65,11257651093439
17147;Ripoll;Ripollès;2013;351,656019;;;;941,7;34;0;64,70588235294117;15811;79;445,1342012658228;20013,92405063291;26,689470798810955;84753;5,360382012522927;24,402756450600684
17152;Roses;Alt Empordà;2013;444,1672382;;;;2045,8;707;0;6,506364922206506;10956;79;562,2370103797468;13868,354430379746;48,64920462212486;184122;16,805585980284775;76,50623047544684
17155;Salt;Gironès;2013;387,3230632;;;;1076,6;166;4,819277108433735;34,33734939759036;10769;79;490,28235848101264;13631,645569620252;43,15978046615284;96893,99999999999;8,997492803417215;40,96044368384157
17160;Sant Feliu de Guíxols;Baix Empordà;2013;436,5101731;;;;1812,5;218;0;0;12909;79;552,5445229113924;16340,506329113923;40,577287762026494;163125;12,636532651638392;57,52691281285356
17164;Sant Hilari Sacalm;Selva;2013;316,2173536;;;;1047,8;14;0;71,42857142857143;13794;79;400,2751311392405;17460,759493670885;27,50912167029143;94302;6,836450630709004;31,122453462832127
